id,fdc_id,amount,measure_unit_id,gram_weight
119712,329809,1,1000,101
119713,329830,1,1000,97.3
119714,329839,1,1023,165
119715,329864,1,1023,163
119716,329866,1,1023,164
119717,329879,1,1023,164
119718,329886,1,1023,166
119719,329914,1,1023,168
119720,329920,1,1023,167
119721,329936,1,1023,166
119722,329952,1,1023,169
119723,329978,1,1023,161
119724,329998,1,1023,145
119725,329999,1,1023,146
119726,330014,1,1023,144
119727,330022,1,1023,143
119728,330028,1,1023,140
119729,330039,1,1023,141
119730,330058,1,1023,166
119731,330080,1,1023,146
119732,330089,1,1023,145
119733,330117,1,1023,148
119734,330120,1,1023,147
119735,330137,1,1023,156
119736,330398,1,1023,150
119737,330415,1,1023,150
119738,330418,1,1001,12.9
119739,330422,1,1001,11.8
119740,330423,1,1001,10.6
119741,330427,1,1001,10.8
119742,330428,1,1001,11.2
119743,330434,1,1001,11.8
119744,330435,1,1001,11.7
119745,330442,1,1001,12.3
119746,330444,1,1001,11.9
119747,330451,1,1001,11.4
119748,330458,1,1001,11.6
119749,330460,1,1010,148
119750,330460,1,1011,224
119751,330461,1,1010,157
119752,330461,1,1011,224
119753,330463,1,1010,145
119754,330463,1,1011,224
119755,330497,1,1011,224
119756,330520,1,1010,162
119757,330520,1,1011,224
119758,330521,1,1010,144
119759,330521,1,1011,224
119760,330522,1,1010,148
119761,330522,1,1011,224
119762,330523,1,1010,162
119763,330523,1,1011,224
119764,330524,1,1010,147
119765,330524,1,1011,224
119766,330547,1,1010,135
119767,330547,1,1011,224
119768,330548,1,1010,139
119769,330548,1,1011,224
119770,330549,1,1010,152
119771,330549,1,1011,224
119772,330550,1,1010,128
119773,330550,1,1011,224
119774,330551,1,1010,132
119775,330551,1,1011,224
119776,330552,1,1010,150
119777,330552,1,1011,224
119778,330553,1,1010,138
119779,330553,1,1011,224
119780,330554,1,1010,131
119781,330554,1,1011,224
119782,330555,1,1010,128
119783,330555,1,1011,224
119784,330556,1,1010,129
119785,330556,1,1011,224
119786,330570,1,1011,224
119787,330584,1,1010,165
119788,330584,1,1011,224
119789,330585,1,1010,163
119790,330585,1,1011,224
119791,330586,1,1010,165
119792,330586,1,1011,224
119793,330587,1,1010,163
119794,330587,1,1011,224
119795,330601,1,1010,167
119796,330601,1,1011,224
119797,330602,1,1010,164
119798,330602,1,1011,224
119799,330603,1,1010,162
119800,330603,1,1011,224
119801,330604,1,1010,160
119802,330604,1,1011,224
119803,330605,1,1010,151
119804,330605,1,1011,224
119805,330606,1,1010,167
119806,330606,1,1011,224
119807,330607,1,1010,167
119808,330607,1,1011,224
119809,330621,1,1011,224
119810,330635,1,1010,159
119811,330635,1,1011,224
119812,330636,1,1010,151
119813,330636,1,1011,224
119814,330637,1,1010,160
119815,330637,1,1011,224
119816,330638,1,1010,160
119817,330638,1,1011,224
119818,330652,1,1010,167
119819,330652,1,1011,224
119820,330653,1,1010,174
119821,330653,1,1011,224
119822,330654,1,1010,172
119823,330654,1,1011,224
119824,330655,1,1010,171
119825,330655,1,1011,224
119826,330656,1,1010,135
119827,330656,1,1011,224
119828,330657,1,1010,169
119829,330657,1,1011,224
119830,330658,1,1010,174
119831,330658,1,1011,224
119832,330659,1,1010,171
119833,330659,1,1011,224
119834,330673,1,1011,224
119835,330687,1,1010,166
119836,330687,1,1011,224
119837,330688,1,1010,156
119838,330688,1,1011,224
119839,330689,1,1010,157
119840,330689,1,1011,224
119841,330690,1,1010,156
119842,330690,1,1011,224
119843,330691,1,1010,159
119844,330691,1,1011,224
119845,330692,1,1010,155
119846,330692,1,1011,224
119847,330706,1,1010,174
119848,330706,1,1011,224
119849,330707,1,1010,172
119850,330707,1,1011,224
119851,330708,1,1010,177
119852,330708,1,1011,224
119853,330709,1,1010,175
119854,330709,1,1011,224
119855,330710,1,1010,162
119856,330710,1,1011,224
119857,330711,1,1010,175
119858,330711,1,1011,224
119859,330712,1,1010,159
119860,330712,1,1011,224
119861,330713,1,1010,166
119862,330713,1,1011,224
119863,330714,1,1010,176
119864,330714,1,1011,224
119865,330715,1,1010,170
119866,330715,1,1011,224
119867,330716,1,1010,170
119868,330716,1,1011,224
119869,330720,1,1011,224
119870,330724,1,1010,147
119871,330724,1,1011,224
119872,330725,1,1010,159
119873,330725,1,1011,224
119874,330726,1,1010,150
119875,330726,1,1011,224
119876,330727,1,1010,167
119877,330727,1,1011,224
119878,330731,1,1010,144
119879,330731,1,1011,224
119880,330732,1,1010,134
119881,330732,1,1011,224
119882,330733,1,1010,168
119883,330733,1,1011,224
119884,330734,1,1010,129
119885,330734,1,1011,224
119886,330735,1,1010,167
119887,330735,1,1011,224
119888,330736,1,1010,143
119889,330736,1,1011,224
119890,330737,1,1010,167
119891,330737,1,1011,224
119892,330738,1,1010,141
119893,330738,1,1011,224
119894,330742,1,1011,224
119895,330746,1,1010,144
119896,330746,1,1011,224
119897,330747,1,1010,154
119898,330747,1,1011,224
119899,330748,1,1010,154
119900,330748,1,1011,224
119901,330749,1,1010,151
119902,330749,1,1011,224
119903,330750,1,1010,145
119904,330750,1,1011,224
119905,330754,1,1010,129
119906,330754,1,1011,224
119907,330755,1,1010,146
119908,330755,1,1011,224
119909,330756,1,1010,142
119910,330756,1,1011,224
119911,330757,1,1010,134
119912,330757,1,1011,224
119913,330758,1,1010,144
119914,330758,1,1011,224
119915,330759,1,1010,145
119916,330759,1,1011,224
119917,330760,1,1010,140
119918,330760,1,1011,224
119919,330761,1,1010,137
119920,330761,1,1011,224
119921,330762,1,1010,146
119922,330762,1,1011,224
119923,330763,1,1010,131
119924,330763,1,1011,224
119925,330767,1,1011,224
119926,330771,1,1010,159
119927,330771,1,1011,224
119928,330772,1,1010,155
119929,330772,1,1011,224
119930,330773,1,1010,153
119931,330773,1,1011,224
119932,330774,1,1010,161
119933,330774,1,1011,224
119934,330775,1,1010,160
119935,330775,1,1011,224
119936,330779,1,1011,224
119937,330779,1,1010,146
119938,330780,1,1010,174
119939,330780,1,1011,224
119940,330781,1,1010,130
119941,330781,1,1011,224
119942,330782,1,1010,165
119943,330782,1,1011,224
119944,330783,1,1011,224
119945,330783,1,1010,151
119946,330784,1,1010,157
119947,330784,1,1011,224
119948,330785,1,1011,224
119949,330785,1,1010,172
119950,330786,1,1010,168
119951,330786,1,1011,224
119952,330787,1,1011,224
119953,330787,1,1010,171
119954,330788,1,1010,166
119955,330788,1,1011,224
119956,330792,1,1011,224
119957,330796,1,1010,140
119958,330796,1,1011,224
119959,330797,1,1010,146
119960,330797,1,1011,224
119961,330798,1,1010,143
119962,330798,1,1011,224
119963,330799,1,1010,154
119964,330799,1,1011,224
119965,330803,1,1010,165
119966,330803,1,1011,224
119967,330804,1,1010,128
119968,330804,1,1011,224
119969,330805,1,1010,159
119970,330805,1,1011,224
119971,330806,1,1010,164
119972,330806,1,1011,224
119973,330807,1,1010,162
119974,330807,1,1011,224
119975,330808,1,1010,156
119976,330808,1,1011,224
119977,330809,1,1010,160
119978,330809,1,1011,224
119979,330810,1,1010,154
119980,330810,1,1011,224
119981,330814,1,1011,224
119982,330818,1,1010,162
119983,330818,1,1011,224
119984,330819,1,1010,164
119985,330819,1,1011,224
119986,330820,1,1010,164
119987,330820,1,1011,224
119988,330821,1,1010,161
119989,330821,1,1011,224
119990,330825,1,1010,164
119991,330825,1,1011,224
119992,330826,1,1010,164
119993,330826,1,1011,224
119994,330827,1,1010,166
119995,330827,1,1011,224
119996,330828,1,1010,166
119997,330828,1,1011,224
119998,330829,1,1010,129
119999,330829,1,1011,224
120000,330830,1,1010,159
120001,330830,1,1011,224
120002,330831,1,1010,154
120003,330831,1,1011,224
120004,330835,1,1011,224
120005,330839,1,1010,153
120006,330839,1,1011,224
120007,330840,1,1010,144
120008,330840,1,1011,224
120009,330841,1,1010,154
120010,330841,1,1011,224
120011,330842,1,1010,155
120012,330842,1,1011,224
120013,330846,1,1010,154
120014,330846,1,1011,224
120015,330847,1,1010,136
120016,330847,1,1011,224
120017,330848,1,1010,152
120018,330848,1,1011,224
120019,330849,1,1010,152
120020,330849,1,1011,224
120021,330850,1,1010,155
120022,330850,1,1011,224
120023,330851,1,1010,136
120024,330851,1,1011,224
120025,330852,1,1010,149
120026,330852,1,1011,224
120027,330853,1,1010,145
120028,330853,1,1011,224
120029,330857,1,1011,224
120030,330861,1,1011,224
120031,330861,1,1010,141
120032,330862,1,1011,224
120033,330862,1,1010,127
120034,330863,1,1011,224
120035,330863,1,1010,139
120036,330864,1,1011,224
120037,330864,1,1010,141
120038,330865,1,1011,224
120039,330865,1,1010,140
120040,330866,1,1011,224
120041,330866,1,1010,131
120042,330869,1,1010,155
120043,330966,1,1026,146
120044,330966,1,1011,162
120045,330966,1,1026,162
120046,330967,1,1026,154
120047,330967,1,1026,167
120048,330967,1,1011,167
120049,330968,1,1026,125
120050,330968,1,1011,135
120051,330968,1,1026,135
120052,330969,1,1026,105
120053,330969,1,1011,105
120054,330969,1,1026,97.2
120055,330970,1,1026,130
120056,330970,1,1026,143
120057,330970,1,1011,143
120058,330971,1,1026,115
120059,330971,1,1011,115
120060,330971,1,1026,105
120061,330972,1,1026,149
120062,330972,1,1011,149
120063,330972,1,1026,136
120064,330973,1,1026,160
120065,330973,1,1011,160
120066,330973,1,1026,146
120067,330974,1,1026,111
120068,330974,1,1011,111
120069,330974,1,1026,99.5
120070,330975,1,1026,108
120071,330975,1,1011,108
120072,330975,1,1026,98.9
120073,330976,1,1026,133
120074,330976,1,1011,146
120075,330976,1,1026,146
120076,330977,1,1026,95
120077,330977,1,1011,102
120078,330977,1,1026,102
120079,330978,1,1026,139
120080,330978,1,1011,158
120081,330978,1,1026,158
120082,330979,1,1026,87.7
120083,330979,1,1011,94
120084,330979,1,1026,94
120085,330980,1,1026,109
120086,330980,1,1011,119
120087,330980,1,1026,119
120088,330981,1,1026,148
120089,330981,1,1011,160
120090,330981,1,1026,160
120091,330982,1,1026,140
120092,330982,1,1011,140
120093,330982,1,1026,137
120094,330983,1,1026,110
120095,330983,1,1026,122
120096,330983,1,1011,122
120097,330984,1,1026,142
120098,330984,1,1011,142
120099,330984,1,1026,130
120100,330985,1,1026,128
120101,330985,1,1011,128
120102,330985,1,1026,117
120103,330986,1,1026,131
120104,330986,1,1011,131
120105,330986,1,1026,118
120106,330987,1,1026,128
120107,330987,1,1011,128
120108,330987,1,1026,117
120109,330988,1,1026,146
120110,330988,1,1011,165
120111,330988,1,1026,165
120112,330989,1,1026,129
120113,330989,1,1011,142
120114,330989,1,1026,142
120115,330990,1,1026,86.4
120116,330990,1,1011,94.6
120117,330990,1,1026,94.6
120118,330991,1,1026,128
120119,330991,1,1011,139
120120,330991,1,1026,139
120121,330992,1,1026,171
120122,330992,1,1011,201
120123,330992,1,1026,201
120124,330993,1,1026,135
120125,330993,1,1011,135
120126,330993,1,1026,123
120127,330994,1,1026,130
120128,330994,1,1011,130
120129,330994,1,1026,123
120130,330995,1,1026,140
120131,330995,1,1011,140
120132,330995,1,1026,127
120133,330996,1,1026,113
120134,330996,1,1011,113
120135,330996,1,1026,103
120136,330997,1,1026,107
120137,330997,1,1011,107
120138,330997,1,1026,98.6
120139,330998,1,1026,113
120140,330998,1,1011,113
120141,330998,1,1026,104
120142,330999,1,1026,153
120143,330999,1,1011,153
120144,330999,1,1026,142
120145,331000,1,1026,120
120146,331000,1,1011,131
120147,331000,1,1026,131
120148,331001,1,1026,117
120149,331001,1,1011,130
120150,331001,1,1026,130
120151,331002,1,1026,106
120152,331002,1,1011,115
120153,331002,1,1026,115
120154,331003,1,1026,114
120155,331003,1,1011,127
120156,331003,1,1026,127
120157,331004,1,1026,143
120158,331004,1,1026,157
120159,331004,1,1011,157
120160,331005,1,1026,124
120161,331005,1,1011,133
120162,331005,1,1026,133
120163,331006,1,1026,138
120164,331006,1,1026,154
120165,331006,1,1011,154
120166,331007,1,1026,113
120167,331007,1,1011,113
120168,331007,1,1026,103
120169,331008,1,1026,141
120170,331008,1,1011,141
120171,331008,1,1026,129
120172,331009,1,1026,146
120173,331009,1,1011,146
120174,331009,1,1026,134
120175,331010,1,1026,134
120176,331010,1,1011,134
120177,331010,1,1026,121
120178,331011,1,1026,120
120179,331011,1,1011,120
120180,331011,1,1026,112
120181,331012,1,1026,127
120182,331012,1,1011,127
120183,331012,1,1026,117
120184,331013,1,1026,159
120185,331013,1,1011,159
120186,331013,1,1026,147
120187,331014,1,1026,121
120188,331014,1,1011,131
120189,331014,1,1026,131
120190,331015,1,1026,79.2
120191,331015,1,1011,85.5
120192,331015,1,1026,85.5
120193,331039,1,1011,148
120194,331039,1,1010,118
120195,331039,1,1026,110
120196,331039,1,1026,118
120197,331040,1,1011,119
120198,331040,1,1010,90.5
120199,331040,1,1026,82.9
120200,331040,1,1026,90.5
120201,331041,1,1011,126
120202,331041,1,1010,100
120203,331041,1,1026,91.9
120204,331041,1,1026,100
120205,331042,1,1011,162
120206,331042,1,1010,133
120207,331042,1,1026,120
120208,331042,1,1026,133
120209,331043,1,1011,108
120210,331043,1,1010,82.1
120211,331043,1,1026,75.6
120212,331043,1,1026,82.1
120213,331044,1,1011,146
120214,331044,1,1010,115
120215,331044,1,1026,108
120216,331044,1,1026,115
120217,331045,1,1011,144
120218,331045,1,1010,112
120219,331045,1,1026,105
120220,331045,1,1026,112
120221,331046,1,1011,126
120222,331046,1,1010,101
120223,331046,1,1026,92.3
120224,331046,1,1026,101
120225,331047,1,1011,159
120226,331047,1,1010,135
120227,331047,1,1026,123
120228,331047,1,1026,135
120229,331048,1,1011,154
120230,331048,1,1010,131
120231,331048,1,1026,121
120232,331048,1,1026,131
120233,331049,1,1011,161
120234,331049,1,1010,131
120235,331049,1,1026,121
120236,331049,1,1026,131
120237,331050,1,1011,125
120238,331050,1,1010,102
120239,331050,1,1026,94.2
120240,331050,1,1026,102
120241,331051,1,1011,104
120242,331051,1,1010,85.7
120243,331051,1,1026,80
120244,331051,1,1026,85.7
120245,331052,1,1011,137
120246,331052,1,1010,119
120247,331052,1,1026,109
120248,331052,1,1026,119
120249,331053,1,1011,83.9
120250,331053,1,1010,60.7
120251,331053,1,1026,54.9
120252,331053,1,1026,60.7
120253,331054,1,1011,122
120254,331054,1,1010,96.4
120255,331054,1,1026,88.1
120256,331054,1,1026,96.4
120257,331055,1,1011,140
120258,331055,1,1010,115
120259,331055,1,1026,103
120260,331055,1,1026,115
120261,331056,1,1011,135
120262,331056,1,1010,105
120263,331056,1,1026,94.5
120264,331056,1,1026,105
120265,331057,1,1011,114
120266,331057,1,1010,99.1
120267,331057,1,1026,92.1
120268,331057,1,1026,99.1
120269,331058,1,1011,122
120270,331058,1,1010,97
120271,331058,1,1026,89.6
120272,331058,1,1026,97
120273,331059,1,1011,101
120274,331059,1,1010,85.9
120275,331059,1,1026,81.2
120276,331059,1,1026,85.9
120277,331060,1,1011,147
120278,331060,1,1010,126
120279,331060,1,1026,116
120280,331060,1,1026,126
120281,331061,1,1011,126
120282,331061,1,1010,101
120283,331061,1,1026,93.8
120284,331061,1,1026,101
120285,331062,1,1011,101
120286,331062,1,1010,82.8
120287,331062,1,1026,75.7
120288,331062,1,1026,82.8
120289,331063,1,1011,104
120290,331063,1,1010,87.6
120291,331063,1,1026,80.8
120292,331063,1,1026,87.6
120293,331064,1,1011,106
120294,331064,1,1010,82.9
120295,331064,1,1026,77.7
120296,331064,1,1026,82.9
120297,331065,1,1011,172
120298,331065,1,1010,153
120299,331065,1,1026,138
120300,331065,1,1026,153
120301,331066,1,1011,124
120302,331066,1,1010,107
120303,331066,1,1026,99.7
120304,331066,1,1026,107
120305,331067,1,1011,156
120306,331067,1,1010,129
120307,331067,1,1026,119
120308,331067,1,1026,129
120309,331068,1,1011,131
120310,331068,1,1010,112
120311,331068,1,1026,102
120312,331068,1,1026,112
120313,331069,1,1011,105
120314,331069,1,1010,77
120315,331069,1,1026,71.8
120316,331069,1,1026,77
120317,331070,1,1011,115
120318,331070,1,1010,96.6
120319,331070,1,1026,87
120320,331070,1,1026,96.6
120321,331071,1,1011,119
120322,331071,1,1010,99.2
120323,331071,1,1026,91.8
120324,331071,1,1026,99.2
120325,331072,1,1011,132
120326,331072,1,1010,116
120327,331072,1,1026,109
120328,331072,1,1026,116
120329,331073,1,1011,128
120330,331073,1,1010,106
120331,331073,1,1026,98.7
120332,331073,1,1026,106
120333,331074,1,1011,117
120334,331074,1,1010,102
120335,331074,1,1026,92.7
120336,331074,1,1026,102
120337,331075,1,1011,130
120338,331075,1,1010,103
120339,331075,1,1026,95.2
120340,331075,1,1026,103
120341,331076,1,1011,134
120342,331076,1,1010,113
120343,331076,1,1026,105
120344,331076,1,1026,113
120345,331077,1,1011,140
120346,331077,1,1010,122
120347,331077,1,1026,109
120348,331077,1,1026,122
120349,331078,1,1011,96.8
120350,331078,1,1010,70.1
120351,331078,1,1026,64.3
120352,331078,1,1026,70.1
120353,331079,1,1011,152
120354,331079,1,1010,116
120355,331079,1,1026,105
120356,331079,1,1026,116
120357,331080,1,1011,107
120358,331080,1,1010,87.5
120359,331080,1,1026,80
120360,331080,1,1026,87.5
120361,331081,1,1011,116
120362,331081,1,1010,92.7
120363,331081,1,1026,86.3
120364,331081,1,1026,92.7
120365,331082,1,1011,141
120366,331082,1,1010,106
120367,331082,1,1026,99.3
120368,331082,1,1026,106
120369,331083,1,1011,128
120370,331083,1,1010,107
120371,331083,1,1026,99
120372,331083,1,1026,107
120373,331084,1,1011,132
120374,331084,1,1010,108
120375,331084,1,1026,101
120376,331084,1,1026,108
120377,331085,1,1011,133
120378,331085,1,1010,110
120379,331085,1,1026,97.5
120380,331085,1,1026,110
120381,331086,1,1011,168
120382,331086,1,1010,140
120383,331086,1,1026,124
120384,331086,1,1026,140
120385,331087,1,1011,129
120386,331087,1,1010,112
120387,331087,1,1026,104
120388,331087,1,1026,112
120389,331088,1,1011,105
120390,331088,1,1010,93.5
120391,331088,1,1026,83.9
120392,331088,1,1026,93.5
120393,331110,1,1011,135
120394,331110,1,1010,103
120395,331110,1,1026,94.9
120396,331110,1,1026,103
120397,331111,1,1011,153
120398,331111,1,1010,128
120399,331111,1,1026,115
120400,331111,1,1026,128
120401,331112,1,1011,129
120402,331112,1,1010,100
120403,331112,1,1026,91.6
120404,331112,1,1026,100
120405,331113,1,1011,127
120406,331113,1,1010,88.1
120407,331113,1,1026,80.1
120408,331113,1,1026,88.1
120409,331114,1,1011,103
120410,331114,1,1010,77.2
120411,331114,1,1026,69.5
120412,331114,1,1026,77.2
120413,331115,1,1011,123
120414,331115,1,1010,96.2
120415,331115,1,1026,87.1
120416,331115,1,1026,96.2
120417,331116,1,1011,136
120418,331116,1,1010,101
120419,331116,1,1026,90.4
120420,331116,1,1026,101
120421,331117,1,1011,141
120422,331117,1,1010,111
120423,331117,1,1026,102
120424,331117,1,1026,111
120425,331118,1,1011,166
120426,331118,1,1010,141
